doi,year,cited_by_count
https://doi.org/10.1609/aaai.v38i6.28341,2025,1
https://doi.org/10.1609/aaai.v38i6.28341,2024,10
https://doi.org/10.1016/j.jenvman.2024.120362,2025,7
https://doi.org/10.1016/j.jenvman.2024.120362,2024,13
https://doi.org/10.1016/j.oceaneng.2024.116863,2024,22
https://doi.org/10.1016/j.eneco.2024.107319,2025,12
https://doi.org/10.1016/j.eneco.2024.107319,2024,13
https://doi.org/10.1016/j.envc.2024.100841,2025,3
https://doi.org/10.1016/j.envc.2024.100841,2024,14
https://doi.org/10.1016/j.tws.2023.111423,2025,7
https://doi.org/10.1016/j.tws.2023.111423,2024,14
https://doi.org/10.1002/adfm.202312750,2025,7
https://doi.org/10.1002/adfm.202312750,2024,13
https://doi.org/10.1002/adma.202306466,2025,3
https://doi.org/10.1002/adma.202306466,2024,17
https://doi.org/10.1002/adma.202306466,2023,1
https://doi.org/10.1016/j.cemconcomp.2023.105308,2025,6
https://doi.org/10.1016/j.cemconcomp.2023.105308,2024,18
https://doi.org/10.1016/j.inffus.2023.102039,2025,4
https://doi.org/10.1016/j.inffus.2023.102039,2024,12
https://doi.org/10.1109/tase.2022.3215584,2025,3
https://doi.org/10.1109/tase.2022.3215584,2024,9
https://doi.org/10.1109/tase.2022.3215584,2023,9
https://doi.org/10.1109/tase.2022.3215584,2022,1
https://doi.org/10.1016/j.jrmge.2024.07.003,2025,9
https://doi.org/10.1016/j.jrmge.2024.07.003,2024,8
https://doi.org/10.1016/j.engstruct.2024.118501,2025,10
https://doi.org/10.1016/j.engstruct.2024.118501,2024,11
https://doi.org/10.1016/j.engstruct.2024.118764,2025,11
https://doi.org/10.1016/j.engstruct.2024.118764,2024,9
https://doi.org/10.1007/s40820-024-01448-8,2025,14
https://doi.org/10.1007/s40820-024-01448-8,2024,3
https://doi.org/10.1016/j.scitotenv.2024.173561,2025,8
https://doi.org/10.1016/j.scitotenv.2024.173561,2024,7
https://doi.org/10.1002/adma.202404278,2025,11
https://doi.org/10.1002/adma.202404278,2024,10
https://doi.org/10.1016/j.autcon.2024.105421,2025,7
https://doi.org/10.1016/j.autcon.2024.105421,2024,12
https://doi.org/10.1016/j.jclepro.2024.142203,2025,7
https://doi.org/10.1016/j.jclepro.2024.142203,2024,13
https://doi.org/10.1080/10548408.2024.2309180,2025,6
https://doi.org/10.1080/10548408.2024.2309180,2024,13
https://doi.org/10.1039/d3ta07980e,2025,5
https://doi.org/10.1039/d3ta07980e,2024,18
https://doi.org/10.1038/s41467-024-45740-y,2025,6
https://doi.org/10.1038/s41467-024-45740-y,2024,16
https://doi.org/10.1016/j.apenergy.2024.122881,2025,5
https://doi.org/10.1016/j.apenergy.2024.122881,2024,15
https://doi.org/10.1016/j.renene.2024.120190,2025,9
https://doi.org/10.1016/j.renene.2024.120190,2024,17
https://doi.org/10.3390/rs16020398,2025,1
https://doi.org/10.3390/rs16020398,2024,11
https://doi.org/10.1016/j.comcom.2023.12.042,2025,4
https://doi.org/10.1016/j.comcom.2023.12.042,2024,8
https://doi.org/10.1016/j.rcim.2024.102727,2024,17
https://doi.org/10.1016/j.biortech.2023.130085,2025,5
https://doi.org/10.1016/j.biortech.2023.130085,2024,15
https://doi.org/10.1016/j.comcom.2023.11.024,2025,1
https://doi.org/10.1016/j.comcom.2023.11.024,2024,12
https://doi.org/10.1016/j.comcom.2023.11.024,2023,3
https://doi.org/10.1016/j.rser.2023.114215,2025,8
https://doi.org/10.1016/j.rser.2023.114215,2024,15
https://doi.org/10.1016/j.wasman.2023.12.007,2025,5
https://doi.org/10.1016/j.wasman.2023.12.007,2024,17
https://doi.org/10.1016/j.wasman.2023.12.007,2023,1
https://doi.org/10.1016/j.ymssp.2023.110892,2025,9
https://doi.org/10.1016/j.ymssp.2023.110892,2024,12
https://doi.org/10.1002/adfm.202309270,2025,5
https://doi.org/10.1002/adfm.202309270,2024,17
https://doi.org/10.1016/j.ijpe.2023.109070,2025,4
https://doi.org/10.1016/j.ijpe.2023.109070,2024,26
https://doi.org/10.1016/j.ijpe.2023.109070,2023,1
https://doi.org/10.1109/tase.2023.3309629,2025,2
https://doi.org/10.1109/tase.2023.3309629,2024,13
https://doi.org/10.1109/tase.2023.3309629,2023,5
https://doi.org/10.1016/j.apcatb.2023.123192,2025,5
https://doi.org/10.1016/j.apcatb.2023.123192,2024,11
https://doi.org/10.1109/tcsvt.2023.3301930,2025,1
https://doi.org/10.1109/tcsvt.2023.3301930,2024,24
https://doi.org/10.1109/tcsvt.2023.3301930,2023,4
https://doi.org/10.1109/tnsm.2023.3296858,2025,3
https://doi.org/10.1109/tnsm.2023.3296858,2024,12
https://doi.org/10.1109/tnsm.2023.3296858,2023,3
https://doi.org/10.1007/s10845-023-02172-7,2025,5
https://doi.org/10.1007/s10845-023-02172-7,2024,17
https://doi.org/10.1007/s10845-023-02172-7,2023,1
https://doi.org/10.1109/tevc.2023.3259067,2025,1
https://doi.org/10.1109/tevc.2023.3259067,2024,13
https://doi.org/10.1109/tevc.2023.3259067,2023,3
https://doi.org/10.1080/02508281.2021.2023839,2025,1
https://doi.org/10.1080/02508281.2021.2023839,2024,2
https://doi.org/10.1080/02508281.2021.2023839,2023,11
https://doi.org/10.1080/02508281.2021.2023839,2022,14
https://doi.org/10.1109/tevc.2024.3506731,2025,6
https://doi.org/10.1109/tevc.2024.3506731,2024,13
https://doi.org/10.1109/tevc.2024.3506731,2020,1
https://doi.org/10.1038/s42256-024-00859-x,2025,6
https://doi.org/10.1038/s42256-024-00859-x,2024,10
https://doi.org/10.1016/j.ress.2024.110305,2025,10
https://doi.org/10.1016/j.ress.2024.110305,2024,5
https://doi.org/10.1002/adma.202405404,2025,9
https://doi.org/10.1002/adma.202405404,2024,10
https://doi.org/10.1038/s41467-024-47652-3,2025,10
https://doi.org/10.1038/s41467-024-47652-3,2024,9
https://doi.org/10.1016/j.cis.2024.103155,2025,9
https://doi.org/10.1016/j.cis.2024.103155,2024,11
https://doi.org/10.1016/j.apenergy.2024.123238,2025,7
https://doi.org/10.1016/j.apenergy.2024.123238,2024,13
https://doi.org/10.1016/j.inffus.2024.102333,2025,5
https://doi.org/10.1016/j.inffus.2024.102333,2024,13
https://doi.org/10.1609/aaai.v38i6.28340,2025,3
https://doi.org/10.1609/aaai.v38i6.28340,2024,10
https://doi.org/10.1016/j.jmapro.2024.03.028,2025,1
https://doi.org/10.1016/j.jmapro.2024.03.028,2024,6
https://doi.org/10.1016/j.ensm.2024.103341,2025,4
https://doi.org/10.1016/j.ensm.2024.103341,2024,11
https://doi.org/10.1016/j.dibe.2024.100381,2025,11
https://doi.org/10.1016/j.dibe.2024.100381,2024,12
https://doi.org/10.1016/j.ymssp.2024.111283,2025,5
https://doi.org/10.1016/j.ymssp.2024.111283,2024,9
https://doi.org/10.1007/s11071-024-09379-0,2025,8
https://doi.org/10.1007/s11071-024-09379-0,2024,13
https://doi.org/10.1016/j.trd.2024.104117,2025,3
https://doi.org/10.1016/j.trd.2024.104117,2024,16
https://doi.org/10.1016/j.addma.2024.104009,2025,5
https://doi.org/10.1016/j.addma.2024.104009,2024,14
https://doi.org/10.1002/aenm.202400152,2025,5
https://doi.org/10.1002/aenm.202400152,2024,7
https://doi.org/10.1016/j.scs.2024.105242,2025,7
https://doi.org/10.1016/j.scs.2024.105242,2024,14
https://doi.org/10.1016/j.esci.2023.100180,2025,5
https://doi.org/10.1016/j.esci.2023.100180,2024,17
https://doi.org/10.1016/j.esci.2023.100180,2023,2
https://doi.org/10.1016/j.ensm.2024.103234,2025,5
https://doi.org/10.1016/j.ensm.2024.103234,2024,11
https://doi.org/10.1007/s42114-024-00831-8,2025,5
https://doi.org/10.1007/s42114-024-00831-8,2024,14
https://doi.org/10.1016/j.compositesb.2024.111227,2025,6
https://doi.org/10.1016/j.compositesb.2024.111227,2024,8
https://doi.org/10.1016/j.cie.2023.109838,2025,4
https://doi.org/10.1016/j.cie.2023.109838,2024,15
https://doi.org/10.1016/j.jsr.2023.11.011,2025,4
https://doi.org/10.1016/j.jsr.2023.11.011,2024,17
https://doi.org/10.1111/obr.13646,2025,5
https://doi.org/10.1111/obr.13646,2024,15
https://doi.org/10.1016/j.actamat.2023.119426,2025,4
https://doi.org/10.1016/j.actamat.2023.119426,2024,17
https://doi.org/10.1109/tmc.2023.3302410,2025,7
https://doi.org/10.1109/tmc.2023.3302410,2024,22
https://doi.org/10.1109/tmc.2023.3302410,2023,4
https://doi.org/10.1002/smtd.202300239,2025,4
https://doi.org/10.1002/smtd.202300239,2024,15
https://doi.org/10.1002/smtd.202300239,2023,4
https://doi.org/10.1002/smtd.202300417,2025,2
https://doi.org/10.1002/smtd.202300417,2024,14
https://doi.org/10.1002/smtd.202300417,2023,2
https://doi.org/10.1109/tie.2023.3243302,2025,1
https://doi.org/10.1109/tie.2023.3243302,2024,7
https://doi.org/10.1109/tie.2023.3243302,2023,6
https://doi.org/10.1016/j.fmre.2022.06.009,2025,2
https://doi.org/10.1016/j.fmre.2022.06.009,2024,7
https://doi.org/10.1016/j.fmre.2022.06.009,2023,12
https://doi.org/10.1016/j.fmre.2022.06.009,2022,1
https://doi.org/10.1002/adfm.202408213,2025,11
https://doi.org/10.1002/adfm.202408213,2024,4
https://doi.org/10.1109/jlt.2024.3401419,2025,1
https://doi.org/10.1109/jlt.2024.3401419,2024,6
https://doi.org/10.1002/anie.202404109,2025,5
https://doi.org/10.1002/anie.202404109,2024,11
https://doi.org/10.1002/adma.202400937,2025,5
https://doi.org/10.1002/adma.202400937,2024,7
https://doi.org/10.1016/j.jma.2024.03.016,2025,7
https://doi.org/10.1016/j.jma.2024.03.016,2024,10
https://doi.org/10.1016/j.surfin.2024.104308,2025,4
https://doi.org/10.1016/j.surfin.2024.104308,2024,14
https://doi.org/10.1002/smtd.202400118,2025,7
https://doi.org/10.1002/smtd.202400118,2024,17
https://doi.org/10.1016/j.advengsoft.2024.103628,2025,1
https://doi.org/10.1016/j.advengsoft.2024.103628,2024,17
https://doi.org/10.1016/j.eswa.2024.123836,2025,2
https://doi.org/10.1016/j.eswa.2024.123836,2024,3
https://doi.org/10.1016/j.buildenv.2024.111388,2025,5
https://doi.org/10.1016/j.buildenv.2024.111388,2024,11
https://doi.org/10.1109/jbhi.2024.3373438,2025,5
https://doi.org/10.1109/jbhi.2024.3373438,2024,12
https://doi.org/10.1016/j.ensm.2024.103270,2025,6
https://doi.org/10.1016/j.ensm.2024.103270,2024,10
https://doi.org/10.1016/j.compositesb.2024.111281,2025,4
https://doi.org/10.1016/j.compositesb.2024.111281,2024,14
https://doi.org/10.1016/j.conbuildmat.2024.135291,2025,6
https://doi.org/10.1016/j.conbuildmat.2024.135291,2024,14
https://doi.org/10.1016/j.conbuildmat.2024.135228,2025,2
https://doi.org/10.1016/j.conbuildmat.2024.135228,2024,15
https://doi.org/10.1002/adfm.202316199,2025,8
https://doi.org/10.1002/adfm.202316199,2024,10
https://doi.org/10.1016/j.eehl.2023.12.003,2025,6
https://doi.org/10.1016/j.eehl.2023.12.003,2024,13
https://doi.org/10.1038/s41467-024-45073-w,2025,6
https://doi.org/10.1038/s41467-024-45073-w,2024,14
https://doi.org/10.1016/j.scitotenv.2023.169423,2025,4
https://doi.org/10.1016/j.scitotenv.2023.169423,2024,15
https://doi.org/10.1016/j.comnet.2023.110118,2025,6
https://doi.org/10.1016/j.comnet.2023.110118,2024,10
https://doi.org/10.1002/adfm.202311063,2025,2
https://doi.org/10.1002/adfm.202311063,2024,12
https://doi.org/10.1016/j.rser.2023.114154,2025,4
https://doi.org/10.1016/j.rser.2023.114154,2024,9
https://doi.org/10.1016/j.buildenv.2023.111063,2025,9
https://doi.org/10.1016/j.buildenv.2023.111063,2024,11
https://doi.org/10.1016/j.jclepro.2023.139754,2025,4
https://doi.org/10.1016/j.jclepro.2023.139754,2024,15
https://doi.org/10.1016/j.enconman.2023.117815,2025,2
https://doi.org/10.1016/j.enconman.2023.117815,2024,15
https://doi.org/10.1016/j.enconman.2023.117815,2023,3
https://doi.org/10.1016/j.ress.2023.109599,2025,2
https://doi.org/10.1016/j.ress.2023.109599,2024,15
https://doi.org/10.1016/j.ress.2023.109599,2023,1
https://doi.org/10.1108/ecam-06-2022-0596,2025,3
https://doi.org/10.1108/ecam-06-2022-0596,2024,13
https://doi.org/10.1108/ecam-06-2022-0596,2023,5
https://doi.org/10.1109/tnnls.2022.3208956,2025,2
https://doi.org/10.1109/tnnls.2022.3208956,2024,10
https://doi.org/10.1109/tnnls.2022.3208956,2023,6
https://doi.org/10.1109/tnnls.2022.3208956,2022,2
https://doi.org/10.1038/s41427-024-00565-5,2025,12
https://doi.org/10.1038/s41427-024-00565-5,2024,6
https://doi.org/10.1002/inf2.12620,2025,14
https://doi.org/10.1002/inf2.12620,2024,6
https://doi.org/10.1002/adma.202406219,2025,9
https://doi.org/10.1002/adma.202406219,2024,8
https://doi.org/10.1002/adma.202405145,2025,11
https://doi.org/10.1002/adma.202405145,2024,2
https://doi.org/10.1016/j.psep.2024.06.052,2025,2
https://doi.org/10.1016/j.psep.2024.06.052,2024,16
https://doi.org/10.1007/s41918-024-00226-9,2025,9
https://doi.org/10.1007/s41918-024-00226-9,2024,9
https://doi.org/10.1002/adma.202402833,2025,3
https://doi.org/10.1002/adma.202402833,2024,11
https://doi.org/10.1002/adma.202403791,2025,7
https://doi.org/10.1002/adma.202403791,2024,11
https://doi.org/10.1016/j.apenergy.2024.123528,2025,6
https://doi.org/10.1016/j.apenergy.2024.123528,2024,12
https://doi.org/10.1016/j.tourman.2024.104966,2025,7
https://doi.org/10.1016/j.tourman.2024.104966,2024,9
https://doi.org/10.1016/j.apenergy.2024.123414,2025,3
https://doi.org/10.1016/j.apenergy.2024.123414,2024,15
https://doi.org/10.1016/j.jmsy.2024.04.020,2025,9
https://doi.org/10.1016/j.jmsy.2024.04.020,2024,6
https://doi.org/10.1109/access.2024.3392573,2025,6
https://doi.org/10.1109/access.2024.3392573,2024,7
https://doi.org/10.1002/adfm.202400131,2025,11
https://doi.org/10.1002/adfm.202400131,2024,6
https://doi.org/10.1039/d4sc00510d,2025,5
https://doi.org/10.1039/d4sc00510d,2024,15
https://doi.org/10.1038/s41563-024-01860-w,2025,4
https://doi.org/10.1038/s41563-024-01860-w,2024,12
https://doi.org/10.1016/j.jclepro.2024.141744,2025,6
https://doi.org/10.1016/j.jclepro.2024.141744,2024,13
https://doi.org/10.3390/electronics13050890,2025,2
https://doi.org/10.3390/electronics13050890,2024,11
https://doi.org/10.1038/s41929-024-01112-9,2025,7
https://doi.org/10.1038/s41929-024-01112-9,2024,10
https://doi.org/10.1109/tmc.2024.3365295,2025,2
https://doi.org/10.1109/tmc.2024.3365295,2024,6
https://doi.org/10.1016/j.jmsy.2024.02.015,2025,10
https://doi.org/10.1016/j.jmsy.2024.02.015,2024,6
https://doi.org/10.1016/j.autcon.2024.105363,2025,3
https://doi.org/10.1016/j.autcon.2024.105363,2024,10
https://doi.org/10.1002/advs.202401868,2025,3
https://doi.org/10.1002/advs.202401868,2024,16
https://doi.org/10.1016/j.ocecoaman.2023.106966,2025,4
https://doi.org/10.1016/j.ocecoaman.2023.106966,2024,10
https://doi.org/10.1088/2752-5724/ad08cb,2025,4
https://doi.org/10.1088/2752-5724/ad08cb,2024,14
https://doi.org/10.1063/5.0185502,2025,4
https://doi.org/10.1063/5.0185502,2024,14
https://doi.org/10.1002/aenm.202304027,2025,5
https://doi.org/10.1002/aenm.202304027,2024,12
https://doi.org/10.1007/s40820-023-01309-w,2025,4
https://doi.org/10.1007/s40820-023-01309-w,2024,11
https://doi.org/10.1016/j.jhazmat.2023.133416,2025,2
https://doi.org/10.1016/j.jhazmat.2023.133416,2024,17
https://doi.org/10.1002/adfm.202313594,2025,5
https://doi.org/10.1002/adfm.202313594,2024,12
https://doi.org/10.1002/cey2.449,2025,3
https://doi.org/10.1002/cey2.449,2024,12
https://doi.org/10.1016/j.conbuildmat.2023.134389,2025,5
https://doi.org/10.1016/j.conbuildmat.2023.134389,2024,15
https://doi.org/10.1016/j.conbuildmat.2023.134389,2023,2
https://doi.org/10.1002/advs.202305572,2025,2
https://doi.org/10.1002/advs.202305572,2024,16
https://doi.org/10.1002/advs.202305572,2023,1
https://doi.org/10.1016/j.autcon.2023.105161,2025,3
https://doi.org/10.1016/j.autcon.2023.105161,2024,9
https://doi.org/10.1080/15623599.2023.2271214,2025,2
https://doi.org/10.1080/15623599.2023.2271214,2024,16
https://doi.org/10.1080/15623599.2023.2271214,2023,1
https://doi.org/10.1016/j.tourman.2023.104855,2025,6
https://doi.org/10.1016/j.tourman.2023.104855,2024,10
https://doi.org/10.1080/15623599.2023.2267870,2025,2
https://doi.org/10.1080/15623599.2023.2267870,2024,14
https://doi.org/10.1080/15623599.2023.2267870,2023,2
https://doi.org/10.1002/smll.202304844,2025,7
https://doi.org/10.1002/smll.202304844,2024,12
https://doi.org/10.1111/1744-7941.12371,2025,2
https://doi.org/10.1111/1744-7941.12371,2024,19
https://doi.org/10.1111/1744-7941.12371,2023,1
https://doi.org/10.1080/07352166.2022.2141641,2025,2
https://doi.org/10.1080/07352166.2022.2141641,2024,10
https://doi.org/10.1080/07352166.2022.2141641,2023,6
https://doi.org/10.1016/j.mattod.2024.09.012,2025,7
https://doi.org/10.1016/j.mattod.2024.09.012,2024,5
https://doi.org/10.1002/adma.202407889,2025,10
https://doi.org/10.1002/adma.202407889,2024,1
https://doi.org/10.1021/jacs.4c05844,2025,11
https://doi.org/10.1021/jacs.4c05844,2024,5
https://doi.org/10.1038/s41467-024-50436-4,2025,9
https://doi.org/10.1038/s41467-024-50436-4,2024,2
https://doi.org/10.1016/j.ccr.2024.215927,2025,8
https://doi.org/10.1016/j.ccr.2024.215927,2024,8
https://doi.org/10.1002/adma.202402979,2025,10
https://doi.org/10.1002/adma.202402979,2024,2
https://doi.org/10.1063/5.0202168,2025,1
https://doi.org/10.1063/5.0202168,2024,15
https://doi.org/10.1108/jkm-09-2023-0788,2025,3
https://doi.org/10.1108/jkm-09-2023-0788,2024,10
https://doi.org/10.1007/s11831-024-10102-w,2025,3
https://doi.org/10.1007/s11831-024-10102-w,2024,8
https://doi.org/10.1109/tpami.2024.3388150,2025,2
https://doi.org/10.1109/tpami.2024.3388150,2024,10
https://doi.org/10.1109/tpami.2024.3388150,2023,1
https://doi.org/10.1016/j.psep.2024.04.049,2025,6
https://doi.org/10.1016/j.psep.2024.04.049,2024,11
https://doi.org/10.1016/j.ymssp.2024.111407,2025,7
https://doi.org/10.1016/j.ymssp.2024.111407,2024,10
https://doi.org/10.1038/s42949-024-00159-8,2025,7
https://doi.org/10.1038/s42949-024-00159-8,2024,11
https://doi.org/10.1007/s10845-024-02366-7,2025,2
https://doi.org/10.1007/s10845-024-02366-7,2024,7
https://doi.org/10.1016/j.scib.2024.03.017,2025,4
https://doi.org/10.1016/j.scib.2024.03.017,2024,12
https://doi.org/10.1109/tsg.2024.3373256,2025,2
https://doi.org/10.1109/tsg.2024.3373256,2024,10
https://doi.org/10.1007/s11269-024-03806-y,2025,7
https://doi.org/10.1007/s11269-024-03806-y,2024,10
https://doi.org/10.1016/j.aei.2024.102386,2025,9
https://doi.org/10.1016/j.aei.2024.102386,2024,5
https://doi.org/10.1016/j.compgeo.2024.106149,2025,6
https://doi.org/10.1016/j.compgeo.2024.106149,2024,13
https://doi.org/10.1016/j.nantod.2024.102188,2025,8
https://doi.org/10.1016/j.nantod.2024.102188,2024,10
https://doi.org/10.1016/j.aei.2024.102367,2025,4
https://doi.org/10.1016/j.aei.2024.102367,2024,13
https://doi.org/10.1109/comst.2024.3357591,2025,4
https://doi.org/10.1109/comst.2024.3357591,2024,10
https://doi.org/10.1016/j.renene.2024.120042,2025,10
https://doi.org/10.1016/j.renene.2024.120042,2024,9
https://doi.org/10.1016/j.ijmecsci.2024.109041,2025,5
https://doi.org/10.1016/j.ijmecsci.2024.109041,2024,12
https://doi.org/10.1016/j.jcsr.2023.108439,2025,3
https://doi.org/10.1016/j.jcsr.2023.108439,2024,13
https://doi.org/10.1016/j.energy.2024.130305,2025,7
https://doi.org/10.1016/j.energy.2024.130305,2024,8
https://doi.org/10.1109/jsen.2023.3344605,2025,1
https://doi.org/10.1109/jsen.2023.3344605,2024,13
https://doi.org/10.1109/tcsvt.2024.3350695,2025,1
https://doi.org/10.1109/tcsvt.2024.3350695,2024,5
https://doi.org/10.1016/j.engstruct.2024.117442,2025,8
https://doi.org/10.1016/j.engstruct.2024.117442,2024,8
https://doi.org/10.1109/tits.2023.3343196,2025,5
https://doi.org/10.1109/tits.2023.3343196,2024,10
https://doi.org/10.1002/aenm.202303063,2025,5
https://doi.org/10.1002/aenm.202303063,2024,8
https://doi.org/10.1016/j.jmst.2023.09.010,2025,4
https://doi.org/10.1016/j.jmst.2023.09.010,2024,14
